id. Response ID;G01Q01. Gender;G01Q02. Nationality;G01Q03. Current location (country);G01Q04. Have you ever worked in Germany?;G01Q04[other]. Have you ever worked in Germany? [Other];G01Q05. Have you ever worked in Ukraine?;G01Q05[other]. Have you ever worked in Ukraine? [Other];G01Q06. Age group;G01Q07. What is the highest level of formal education you have completed?;G01Q07[other]. What is the highest level of formal education you have completed? [Other];G02Q08. What would best describe your organization;G02Q09. Organization ownership;G02Q09[other]. Organization ownership [Other];G02Q10. Organization industry;G02Q10[other]. Organization industry [Other];G02Q11. Organization size (# of employees):;G02Q12. Tenure (# of years):;G02Q13. Which most closely represents your current job position;G02Q13[other]. Which most closely represents your current job position [Other];G03Q14[1]. Rank these job related motivation factors from highest to lowest [Rank 1];G03Q14[2]. Rank these job related motivation factors from highest to lowest [Rank 2];G03Q14[3]. Rank these job related motivation factors from highest to lowest [Rank 3];G03Q14[4]. Rank these job related motivation factors from highest to lowest [Rank 4];G03Q14[5]. Rank these job related motivation factors from highest to lowest [Rank 5];G03Q14[6]. Rank these job related motivation factors from highest to lowest [Rank 6];G03Q14[7]. Rank these job related motivation factors from highest to lowest [Rank 7];G03Q14[8]. Rank these job related motivation factors from highest to lowest [Rank 8];G03Q14[9]. Rank these job related motivation factors from highest to lowest [Rank 9];G03Q14[10]. Rank these job related motivation factors from highest to lowest [Rank 10];G03Q14[11]. Rank these job related motivation factors from highest to lowest [Rank 11];G03Q15[SQ001]. Please indicate the extent to which you agree with the following statements [Highly ranked positions in the hierarchy have special privileges];G03Q15[SQ002]. Please indicate the extent to which you agree with the following statements [Leaders encourage group loyalty even if individual goals suffer];G03Q15[SQ003]. Please indicate the extent to which you agree with the following statements [Workers generally express their views forcefully];G03Q15[SQ004]. Please indicate the extent to which you agree with the following statements [Workers are encouraged to develop their skills and competencies];G03Q15[SQ005]. Please indicate the extent to which you agree with the following statements [Workers need to seek approval for most decisions];G03Q15[SQ006]. Please indicate the extent to which you agree with the following statements [Being accepted by the other members of a group is very important];G03Q15[SQ007]. Please indicate the extent to which you agree with the following statements [People generally do not form close personal relationships with work colleagues];G03Q15[SQ008]. Please indicate the extent to which you agree with the following statements [Organizations generally use performance as the most important criterion for promoting employees];G03Q16[SQ001]. Please indicate the extent to which you agree with the following statements [Families support sons and daughters equally in starting new businesses];G03Q16[SQ002]. Please indicate the extent to which you agree with the following statements [It is rather unacceptable for a woman to be the primary income-earner in the household];G03Q16[SQ003]. Please indicate the extent to which you agree with the following statements [It is equally acceptable for men and women to be senior executives];G03Q17[SQ001]. Please choose the option that best describes the situation below [Managers are generally];G03Q18[SQ001]. Please choose the option that best describes the situation below [Managers are generally];G03Q19[SQ001]. Please choose the option that best describes the situation below [The economic system is designed to maximize];G03Q20[SQ001]. Please choose the option that best describes the situation below [Power is];G03Q21[SQ001]. Please choose the option that best describes the situation below [Major rewards are based on];G03Q22[SQ001]. Please choose the option that best describes the situation below [The way to be successful is to];G04Q23[SQ001]. How important are the following factors for you to build trust with a new co-worker? [The extent to which they are loyal to me no matter what];G04Q23[SQ002]. How important are the following factors for you to build trust with a new co-worker? [Their age];G04Q23[SQ003]. How important are the following factors for you to build trust with a new co-worker? [Their performance record];G04Q23[SQ004]. How important are the following factors for you to build trust with a new co-worker? [Their results - they deliver on their promises];G04Q23[SQ005]. How important are the following factors for you to build trust with a new co-worker? [How caring, empathetic, and humane they are];G04Q23[SQ006]. How important are the following factors for you to build trust with a new co-worker? [What we have in common];G04Q23[SQ007]. How important are the following factors for you to build trust with a new co-worker? [Socializing and spending time with them outside of work: eating, drinking, enjoying time together];G04Q23[SQ008]. How important are the following factors for you to build trust with a new co-worker? [Their abilities and experience];G04Q24[SQ001]. Please indicate the extent to which you agree with the following statements [People in higher positions avoid social interaction with people in lower positions];G04Q24[SQ002]. Please indicate the extent to which you agree with the following statements [People are encouraged to work toward shared goals];G04Q24[SQ003]. Please indicate the extent to which you agree with the following statements [Workers stay stagnant over time and do not develop their skills];G04Q24[SQ004]. Please indicate the extent to which you agree with the following statements [Organizations do not take responsibility for the welfare of all employees];G04Q24[SQ005]. Please indicate the extent to which you agree with the following statements [Workers communicate openly with others regardless of their position of authority];G04Q25[SQ001]. Please indicate the extent to which you agree with the following statements [If someone in my organization makes a promise, others within the organization will almost always trust that the person will do his or her best to keep the promise];G04Q25[SQ002]. Please indicate the extent to which you agree with the following statements [Managers in my organization trust their subordinates to make good decisions];G04Q25[SQ003]. Please indicate the extent to which you agree with the following statements [In my organization, subordinates have a great deal of trust in managers];G04Q25[SQ004]. Please indicate the extent to which you agree with the following statements [There is a very high level of trust throughout my organization];G04Q26[SQ001]. Please choose the option that best describes the situation below [People place more emphasis on];G04Q27[SQ001]. Please choose the option that best describes the situation below [What is valued more];G04Q28[SQ001]. Please choose the option that best describes the situation below [Followers are expected to];G04Q29[SQ001]. Please choose the option that best describes the situation below [Being innovative to improve performance is generally];G04Q30[SQ001]. Please choose the option that best describes the situation below [People are generally];G04Q31[SQ001]. Please choose the option that best describes the situation below [People save for the future];G05Q32[SQ001]. It is important to me that... [I figure things out myself. I want to arrive independently at the conclusions I adhere to.];G05Q32[SQ002]. It is important to me that... [I am successful in life. I want to be seen as a success.];G05Q32[SQ003]. It is important to me that... [That everyone in society is treated fairly, even those whom I don’t know or who are commonly regarded as troublesome.];G05Q32[SQ004]. It is important to me that... [I follow the rules even when no one else is watching;;;;;;;;;;
74;M;Germany;Germany;Other;37;No;;>45;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Publicly traded on stock exchanges;;Transportation, logistics, storage;;5,000 or more;21 or more;Upper level manager;;Feeling of being part of decision-making;Interesting work;Good wages;Full appreciation of work done;Promotion and growth in the organization;Work-life balance;Personal or company loyalty to employees;Good working conditions;Sympathetic help with personal problems;Job security;Best available job;Somewhat agree;Agree;Somewhat disagree;Strongly agree;Disagree;Strongly agree;Agree;Somewhat agree;Somewhat agree;Somewhat disagree;Agree;3;3;4;4;4;4;Low importance;Low importance;Extremely important;Very important;Not at all important;Not at all important;Not at all important;Very important;Neither agree nor disagree;Agree;Disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Agree;Somewhat agree;4;4;3;5- Substantially rewarded;3;5- Everyone does it;Agree;Agree;Neither agree nor disagree;Neither agree nor disagree;Agree;Somewhat agree;Agree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;Disagree
75;M;Germany;Germany;Other;3;No;;<25;Bachelor's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Accommodation, food services;;100 - 499;Less than 5;Lower level manager;;Interesting work;Best available job;Promotion and growth in the organization;Personal or company loyalty to employees;Full appreciation of work done;Feeling of being part of decision-making;Good wages;Good working conditions;Job security;Work-life balance;Sympathetic help with personal problems;Somewhat disagree;Somewhat agree;Strongly disagree;Strongly agree;Somewhat disagree;Agree;Agree;Strongly agree;Strongly agree;Strongly disagree;Strongly agree;1- Kind (support open communication, new ideas);4;5- Collective interests;2;5- Only performance;4;Somewhat important;Not at all important;Very important;Extremely important;Slightly important;Not at all important;Low importance;Very important;Somewhat disagree;Strongly agree;Strongly disagree;Disagree;Agree;Strongly agree;Somewhat agree;Agree;Agree;3;5- Group cohesion;1- Speak up their mind when in disagreement;5- Substantially rewarded;4;5- Everyone does it;Strongly agree;Somewhat agree;Somewhat agree;Agree;Strongly agree;Agree;Strongly agree;Somewhat agree;Agree;Somewhat agree;Agree;Strongly agree;Agree;Neither agree nor disagree
76;M;Germany;Germany;Other;14;No;;35-45;Bachelor's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Construction;;500 - 999;Less than 5;Middle level manager;;Interesting work;Feeling of being part of decision-making;Promotion and growth in the organization;Full appreciation of work done;Job security;Best available job;Good wages;Good working conditions;Work-life balance;Personal or company loyalty to employees;Sympathetic help with personal problems;Somewhat agree;Strongly agree;Disagree;Agree;Disagree;Agree;Somewhat agree;Strongly agree;Agree;Disagree;Strongly agree;2;3;4;4;5- Only performance;5- Plan ahead;Somewhat important;Low importance;Very important;Very important;Low importance;Not at all important;Not at all important;Very important;Disagree;Strongly agree;Strongly disagree;Disagree;Agree;Agree;Somewhat agree;Agree;Somewhat agree;4;5- Group cohesion;2;5- Substantially rewarded;4;4;Agree;Strongly agree;Agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Strongly agree;Strongly agree;Disagree
77;F;Germany;Germany;Other;6;No;;25-34;Master's degree or equivalent;;An international organization operating in this country;Privately held enterprise;;Wholesale and retail trade;;5,000 or more;Less than 5;Lower level manager;;Interesting work;Best available job;Full appreciation of work done;Personal or company loyalty to employees;Work-life balance;Job security;Feeling of being part of decision-making;Promotion and growth in the organization;Good wages;Good working conditions;Sympathetic help with personal problems;Somewhat disagree;Agree;Strongly disagree;Agree;Disagree;Strongly agree;Somewhat agree;Agree;Agree;Strongly disagree;Agree;2;4;5- Collective interests;1- Shared throughout society;5- Only performance;5- Plan ahead;Slightly important;Not at all important;Extremely important;Moderately important;Low importance;Slightly important;Low importance;Extremely important;Disagree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Agree;Somewhat agree;Somewhat agree;Somewhat agree;3;5- Group cohesion;1- Speak up their mind when in disagreement;5- Substantially rewarded;4;5- Everyone does it;Agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Agree;Strongly agree;Agree;Neither agree nor disagree;Agree;Somewhat disagree;Strongly agree;Agree;Disagree
78;F;Spain;Germany;Other;7;No;;35-45;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Publicly traded on stock exchanges;;Information and communication;;5,000 or more;05.окт;Middle level manager;;Promotion and growth in the organization;Full appreciation of work done;Interesting work;Work-life balance;Personal or company loyalty to employees;Best available job;Job security;Good working conditions;Good wages;Feeling of being part of decision-making;Sympathetic help with personal problems;Somewhat agree;Agree;Disagree;Strongly agree;Disagree;Agree;Agree;Somewhat agree;Agree;Strongly disagree;Somewhat agree;1- Kind (support open communication, new ideas);5- Very concerned about others;4;3;4;5- Plan ahead;Slightly important;Not at all important;Extremely important;Extremely important;Slightly important;Low importance;Not at all important;Very important;Neither agree nor disagree;Agree;Disagree;Strongly disagree;Somewhat agree;Agree;Strongly agree;Somewhat agree;Agree;4;5- Group cohesion;2;5- Substantially rewarded;4;4;Strongly agree;Somewhat agree;Agree;Agree;Strongly agree;Somewhat agree;Strongly agree;Disagree;Agree;Neither agree nor disagree;Strongly agree;Agree;Somewhat disagree;Somewhat agree
79;M;Germany;Germany;Other;9;No;;35-45;Bachelor's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Manufacturing, mining and quarrying, and other industrial activities;;1,000 - 4,999;05.окт;Middle level manager;;Promotion and growth in the organization;Feeling of being part of decision-making;Interesting work;Full appreciation of work done;Good wages;Job security;Good working conditions;Best available job;Work-life balance;Personal or company loyalty to employees;Sympathetic help with personal problems;Disagree;Agree;Somewhat disagree;Agree;Neither agree nor disagree;Strongly agree;Agree;Agree;Strongly agree;Disagree;Strongly agree;2;4;5- Collective interests;4;4;4;Not at all important;Not at all important;Very important;Extremely important;Low importance;Not at all important;Low importance;Extremely important;Neither agree nor disagree;Agree;Strongly disagree;Disagree;Agree;Somewhat agree;Somewhat agree;Agree;Somewhat agree;5- Planning for the future;4;2;5- Substantially rewarded;3;5- Everyone does it;Agree;Somewhat agree;Strongly agree;Agree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Agree;Somewhat agree;Strongly agree;Somewhat agree
80;F;Ukraine;Ukraine;No;;Other;10;25-34;Some university education;;An international organization operating in this country;Privately held enterprise;;Information and communication;;Less than 50;05.окт;Middle level manager;;Interesting work;Good wages;Full appreciation of work done;Personal or company loyalty to employees;Good working conditions;Feeling of being part of decision-making;Job security;Work-life balance;Best available job;Sympathetic help with personal problems;Promotion and growth in the organization;Somewhat agree;Agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Agree;Somewhat agree;4;2;1- Individual interests;5- Concentrated at the top;4;2;Somewhat important;Not at all important;Very important;Very important;Low importance;Slightly important;Not at all important;Extremely important;Somewhat agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;1- Solving current problems;4;4;3;3;2;Agree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Disagree
81;M;Germany;Germany;Other;22;No;;35-45;Master's degree or equivalent;;An international organization operating in this country;Publicly traded on stock exchanges;;Public administration, education, human health, social work;;5,000 or more;ноя.20;Upper level manager;;Interesting work;Full appreciation of work done;Feeling of being part of decision-making;Work-life balance;Promotion and growth in the organization;Personal or company loyalty to employees;Good wages;Best available job;Good working conditions;Job security;Sympathetic help with personal problems;Disagree;Somewhat agree;Strongly disagree;Strongly agree;Disagree;Agree;Somewhat agree;Agree;Somewhat agree;Somewhat disagree;Strongly agree;2;5- Very concerned about others;4;3;4;5- Plan ahead;Low importance;Not at all important;Very important;Moderately important;Slightly important;Slightly important;Not at all important;Extremely important;Somewhat disagree;Strongly agree;Disagree;Strongly disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;3;5- Group cohesion;2;4;3;4;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Agree;Agree;Strongly agree;Neither agree nor disagree
82;M;Germany;Germany;Other;6;No;;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Privately held enterprise;;Professional, scientific, technical, administrative and support services;;5,000 or more;Less than 5;Lower level manager;;Interesting work;Promotion and growth in the organization;Feeling of being part of decision-making;Good wages;Full appreciation of work done;Good working conditions;Best available job;Work-life balance;Personal or company loyalty to employees;Sympathetic help with personal problems;Job security;Somewhat agree;Agree;Neither agree nor disagree;Strongly agree;Disagree;Strongly agree;Agree;Agree;Agree;Somewhat disagree;Strongly agree;3;3;4;4;4;4;Not at all important;Not at all important;Extremely important;Extremely important;Low importance;Not at all important;Not at all important;Extremely important;Neither agree nor disagree;Strongly agree;Somewhat disagree;Disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;4;4;2;4;4;4;Agree;Agree;Somewhat agree;Strongly agree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Agree;Neither agree nor disagree
83;F;Germany;Germany;Other;13;No;;35-45;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Wholesale and retail trade;;1,000 - 4,999;05.окт;Middle level manager;;Work-life balance;Interesting work;Full appreciation of work done;Personal or company loyalty to employees;Job security;Feeling of being part of decision-making;Promotion and growth in the organization;Sympathetic help with personal problems;Best available job;Good wages;Good working conditions;Strongly disagree;Agree;Disagree;Strongly agree;Somewhat disagree;Agree;Agree;Strongly agree;Agree;Disagree;Strongly agree;1- Kind (support open communication, new ideas);5- Very concerned about others;5- Collective interests;3;4;4;Slightly important;Not at all important;Very important;Extremely important;Slightly important;Not at all important;Not at all important;Very important;Disagree;Strongly agree;Strongly disagree;Neither agree nor disagree;Agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;4;5- Group cohesion;2;5- Substantially rewarded;4;5- Everyone does it;Strongly agree;Disagree;Somewhat agree;Agree;Agree;Strongly agree;Agree;Disagree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Strongly agree
84;M;Ukraine;Ukraine;No;;Other;17;35-45;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Agriculture, forestry and fishing;;50 - 99;ноя.20;Upper level manager;;Good working conditions;Promotion and growth in the organization;Good wages;Interesting work;Full appreciation of work done;Feeling of being part of decision-making;Personal or company loyalty to employees;Work-life balance;Job security;Best available job;Sympathetic help with personal problems;Agree;Somewhat agree;Somewhat disagree;Strongly agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Agree;Somewhat agree;3;3;1- Individual interests;5- Concentrated at the top;4;2;Moderately important;Low importance;Very important;Moderately important;Somewhat important;Moderately important;Low importance;Very important;Somewhat agree;Strongly agree;Disagree;Somewhat disagree;Disagree;Disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;2;5- Group cohesion;4;4;3;2;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Disagree
85;F;Ukraine;Ukraine;No;;Other;22;35-45;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Other;Decoration services;Less than 50;ноя.20;Upper level manager;;Good working conditions;Work-life balance;Job security;Promotion and growth in the organization;Full appreciation of work done;Feeling of being part of decision-making;Interesting work;Good wages;Personal or company loyalty to employees;Best available job;Sympathetic help with personal problems;Somewhat disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Strongly agree;2;3;2;4;4;3;Moderately important;Low importance;Slightly important;Very important;Very important;Somewhat important;Slightly important;Moderately important;Somewhat disagree;Somewhat agree;Strongly disagree;Neither agree nor disagree;Agree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;3;5- Group cohesion;2;4;3;3;Somewhat agree;Somewhat agree;Strongly agree;Agree;Somewhat agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree
86;F;Ukraine;Ukraine;No;;Other;7;25-34;Master's degree or equivalent;;An international organization operating in this country;Privately held enterprise;;Information and communication;;1,000 - 4,999;05.окт;Middle level manager;;Job security;Best available job;Interesting work;Good wages;Work-life balance;Good working conditions;Full appreciation of work done;Promotion and growth in the organization;Feeling of being part of decision-making;Personal or company loyalty to employees;Sympathetic help with personal problems;Somewhat agree;Agree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;3;3;1- Individual interests;4;4;2;Somewhat important;Slightly important;Moderately important;Extremely important;Low importance;Somewhat important;Not at all important;Extremely important;Somewhat agree;Agree;Somewhat disagree;Neither agree nor disagree;Disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;2;4;3;5- Substantially rewarded;4;2;Agree;Somewhat agree;Neither agree nor disagree;Disagree;Agree;Neither agree nor disagree;Strongly agree;Disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Agree;Neither agree nor disagree;Agree
87;F;Ukraine;Ukraine;No;;Other;16;35-45;Master's degree or equivalent;;A domestic organization with operations only in this country;Not-for-profit enterprise;;Public administration, education, human health, social work;;100 - 499;ноя.20;Upper level manager;;Interesting work;Job security;Good working conditions;Good wages;Full appreciation of work done;Feeling of being part of decision-making;Work-life balance;Personal or company loyalty to employees;Promotion and growth in the organization;Best available job;Sympathetic help with personal problems;Somewhat agree;Agree;Somewhat disagree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Somewhat agree;Agree;Agree;Agree;2;3;2;4;5- Only performance;4;Somewhat important;Low importance;Very important;Moderately important;Somewhat important;Somewhat important;Not at all important;Extremely important;Neither agree nor disagree;Strongly agree;Disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat agree;Agree;Somewhat agree;1- Solving current problems;4;2;;3;3;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Strongly agree;Agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;Disagree
88;F;Ukraine;Ukraine;No;;Other;14;25-34;Some university education;;A domestic organization with operations only in this country;Privately held enterprise;;Professional, scientific, technical, administrative and support services;;500 - 999;05.окт;Middle level manager;;Feeling of being part of decision-making;Interesting work;Good working conditions;Promotion and growth in the organization;Good wages;Full appreciation of work done;Work-life balance;Personal or company loyalty to employees;Job security;Best available job;Sympathetic help with personal problems;Somewhat agree;Agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Agree;Neither agree nor disagree;2;3;2;5- Concentrated at the top;4;2;Moderately important;Not at all important;Very important;Somewhat important;Somewhat important;Somewhat important;Slightly important;Extremely important;Agree;Strongly agree;Disagree;Somewhat disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Neither agree nor disagree;1- Solving current problems;4;3;4;3;3;Agree;Disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Strongly agree;Disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Agree;Agree
89;F;Ukraine;Ukraine;No;;Other;25;>45;Master's degree or equivalent;;An international organization operating in this country;Publicly traded on stock exchanges;;Wholesale and retail trade;;5,000 or more;ноя.20;Upper level manager;;Promotion and growth in the organization;Full appreciation of work done;Job security;Good working conditions;Good wages;Interesting work;Best available job;Feeling of being part of decision-making;Work-life balance;Personal or company loyalty to employees;Sympathetic help with personal problems;Agree;Strongly agree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Agree;Neither agree nor disagree;Strongly agree;2;3;3;5- Concentrated at the top;4;3;Moderately important;Not at all important;Very important;Somewhat important;Slightly important;Slightly important;Not at all important;Very important;Somewhat agree;Strongly agree;Strongly disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;2;4;2;5- Substantially rewarded;4;2;Agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Somewhat agree;Strongly agree;Somewhat agree;Disagree
90;F;Ukraine;Ukraine;No;;Other;13;25-34;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Transportation, logistics, storage;;100 - 499;05.окт;Middle level manager;;Job security;Interesting work;Good wages;Good working conditions;Full appreciation of work done;Promotion and growth in the organization;Personal or company loyalty to employees;Feeling of being part of decision-making;Best available job;Work-life balance;Sympathetic help with personal problems;Agree;Agree;Somewhat disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;3;3;2;5- Concentrated at the top;4;2;Slightly important;Low importance;Very important;Extremely important;Low importance;Not at all important;Not at all important;Very important;Somewhat agree;Strongly agree;Disagree;Somewhat disagree;Somewhat disagree;Somewhat agree;Agree;Agree;Agree;2;5- Group cohesion;3;4;3;2;Agree;Strongly agree;Neither agree nor disagree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Strongly disagree
91;F;Ukraine;Ukraine;No;;Other;8;25-34;Master's degree or equivalent;;An organization headquartered in this country and with operations in other countries;Publicly traded on stock exchanges;;Manufacturing, mining and quarrying, and other industrial activities;;5,000 or more;05.окт;Lower level manager;;Feeling of being part of decision-making;Good working conditions;Interesting work;Promotion and growth in the organization;Full appreciation of work done;Good wages;Personal or company loyalty to employees;Work-life balance;Job security;Sympathetic help with personal problems;Best available job;Agree;Strongly agree;Neither agree nor disagree;Agree;Somewhat disagree;Strongly agree;Agree;Strongly agree;Neither agree nor disagree;Agree;Agree;2;3;1- Individual interests;5- Concentrated at the top;5- Only performance;2;Somewhat important;Not at all important;Moderately important;Extremely important;Slightly important;Low importance;Not at all important;Extremely important;Neither agree nor disagree;Strongly agree;Disagree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat agree;Agree;Somewhat agree;1- Solving current problems;4;2;4;3;3;Agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly agree;Neither agree nor disagree;Agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat disagree
92;F;Ukraine;Ukraine;No;;Other;38;>45;Master's degree or equivalent;;A domestic organization with operations only in this country;State-owned enterprise;;Professional, scientific, technical, administrative and support services;;500 - 999;ноя.20;Lower level manager;;Job security;Good wages;Interesting work;Good working conditions;Personal or company loyalty to employees;Sympathetic help with personal problems;Work-life balance;Full appreciation of work done;Promotion and growth in the organization;Best available job;Feeling of being part of decision-making;Agree;Somewhat agree;Neither agree nor disagree;Agree;Somewhat agree;Agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Strongly disagree;Strongly agree;1- Kind (support open communication, new ideas);3;4;4;4;4;Somewhat important;Low importance;Somewhat important;Very important;Somewhat important;Somewhat important;Low importance;Very important;Somewhat disagree;Agree;Strongly disagree;Disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;3;5- Group cohesion;3;4;2;3;Neither agree nor disagree;Agree;Strongly agree;Agree;Neither agree nor disagree;Agree;Agree;Neither agree nor disagree;Agree;Somewhat disagree;Agree;Neither agree nor disagree;Agree;Somewhat agree
93;F;Ukraine;Ukraine;No;;Other;19;35-45;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Real estate;;500 - 999;ноя.20;Upper level manager;;Job security;Interesting work;Full appreciation of work done;Good wages;Work-life balance;Personal or company loyalty to employees;Feeling of being part of decision-making;Good working conditions;Sympathetic help with personal problems;Promotion and growth in the organization;Best available job;Agree;Strongly agree;Neither agree nor disagree;Strongly agree;Neither agree nor disagree;Agree;Neither agree nor disagree;Agree;Somewhat agree;Somewhat agree;Agree;2;4;2;4;5- Only performance;3;Moderately important;Not at all important;Very important;Moderately important;Somewhat important;Slightly important;Low importance;Extremely important;Somewhat agree;Agree;Strongly disagree;Disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;2;5- Group cohesion;3;4;4;2;Agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Neither agree nor disagree;Somewhat disagree
94;F;Ukraine;Ukraine;No;;Other;10;25-34;Master's degree or equivalent;;A domestic organization with operations only in this country;Privately held enterprise;;Manufacturing, mining and quarrying, and other industrial activities;;1,000 - 4,999;05.окт;Lower level manager;;Promotion and growth in the organization;Job security;Personal or company loyalty to employees;Good wages;Interesting work;Good working conditions;Feeling of being part of decision-making;Full appreciation of work done;Work-life balance;Sympathetic help with personal problems;Best available job;Neither agree nor disagree;Agree;Disagree;Agree;Somewhat agree;Strongly agree;Agree;Agree;Somewhat agree;Somewhat disagree;Agree;4;2;2;5- Concentrated at the top;4;3;Low importance;Not at all important;Extremely important;Moderately important;Slightly important;Slightly important;Not at all important;Very important;Somewhat agree;Strongly agree;Disagree;Neither agree nor disagree;Somewhat disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Neither agree nor disagree;2;4;4;4;2;2;Agree;Somewhat agree;Somewhat agree;Somewhat disagree;Agree;Somewhat agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Agree;Somewhat agree;Somewhat disagree;Agree
